Applicant_ID,Gender,Married,Dependents,Education,Self_Employed,Employment_Status,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_Score,Credit_History,Existing_Loans_Count,Years_At_Current_Job,Debt_To_Income_Ratio,Property_Area,Loan_Status
APP100903,Male,No,0,Not Graduate,No,Salaried,8617.0,0.0,134.0,84.0,424.0,1.0,1,3.1,0.217,Rural,N
APP100904,female,Yes,0,Not Graduate,No,Salaried,9521.0,972.0,106.0,180.0,553.0,0.0,0,23.2,0.057,Semiurban,N
APP100905,Female,No,0,Graduate,Yes,Salaried,8988.0,0.0,184.0,300.0,,1.0,0,0.8,0.07,Urban,Y
APP100906,Male,Yes,1,Graduate,No,Salaried,7960.0,1232.0,268.0,,605.0,1.0,0,1.1,0.081,Urban,Y
APP100907,Male,Yes,0,Graduate,No,Salaried,7734.0,2514.0,29.0,36.0,711.0,,0,3.1,0.077,Urban,Y
APP100908,Male,Yes,2,Graduate,No,Salaried,4768.0,1106.0,111.0,240.0,708.0,1.0,0,1.8,0.079,Semiurban,Y
APP100909,Male,Yes,3+,Graduate,No,Unemployed,6342.0,2591.0,349.0,360.0,645.0,1.0,0,0.5,0.083,Urban,Y
APP100910,Female,No,1,Not Graduate,Yes,Self-Employed,12983.0,0.0,129.0,240.0,642.0,1.0,0,4.7,0.04,Semiurban,Y
APP100911,female,Yes,1,Graduate,No,Salaried,5781.0,2553.0,161.0,84.0,590.0,1.0,1,3.9,0.16,Semiurban,Y
APP100912,Female,Yes,1,Graduate,No,Self-Employed,7445.0,2014.0,,240.0,850.0,1.0,1,5.4,0.194,Semiurban,Y
APP100913,Female,Yes,1,Graduate,No,Self-Employed,7253.0,2722.0,,300.0,564.0,1.0,1,0.0,0.116,Urban,Y
APP100914,Female,Yes,3+,Not Graduate,No,Salaried,8621.0,945.0,188.0,60.0,751.0,,0,22.2,0.3,Rural,Y
APP100915,Female,Yes,3+,Graduate,No,Salaried,7229.0,477.0,131.0,360.0,725.0,1.0,0,0.7,0.049,Rural,N
APP100916,Male,,0,Not Graduate,No,Salaried,6766.0,0.0,219.0,84.0,705.0,1.0,2,4.5,0.379,Urban,N
APP100917,Male,No,1,Graduate,Yes,Salaried,10322.0,0.0,,360.0,639.0,1.0,1,4.1,0.03,Urban,Y
APP100918,Male,No,2,Graduate,No,Business Owner,8063.0,0.0,109.0,180.0,517.0,1.0,1,1.4,0.079,Rural,Y
APP100919,Male,Yes,0,Not Graduate,No,Salaried,7740.0,3291.0,77.0,60.0,547.0,0.0,0,3.0,0.101,Rural,N
APP100920,Male,Yes,0,Graduate,No,Salaried,5933.0,1505.0,99.0,240.0,580.0,1.0,2,0.1,0.044,Urban,Y
APP100921,Female,Yes,1,Graduate,Yes,Salaried,6410.0,1634.0,130.0,180.0,683.0,1.0,1,1.7,0.072, Urban ,N
APP100922,Female,No,1,Graduate,No,Self-Employed,8192.0,0.0,181.0,300.0,730.0,0.0,0,17.1,0.064,Rural,Y
APP100923,Male,Yes,0,Graduate,No,Unemployed,10736.0,1694.0,190.0,84.0,678.0,1.0,0,3.2,0.204,Semiurban,N
APP100924,Male,Yes,0,Graduate,No,Salaried,12217.0,2032.0,122.0,36.0,673.0,1.0,1,2.3,0.264,Semiurban,N
APP100925,Male,Yes,0,Not Graduate,No,Salaried,8458.0,1274.0,163.0,60.0,744.0,0.0,0,4.2,0.259,Urban,N
APP100926,Male,No,,Not Graduate,No,Self-Employed,15593.0,0.0,279.0,180.0,462.0,0.0,1,0.1,0.095,Rural,N
APP100927,Female,No,3+,Graduate,No,Salaried,6621.0,0.0,213.0,36.0,451.0,1.0,2,4.4,0.714,Semiurban,Y
APP100928,Female,No,2,Graduate,No,Salaried,6604.0,0.0,93.0,240.0,511.0,1.0,1,0.8,0.047,Semiurban,Y
APP100929,female,Yes,0,Graduate,Yes,Self-Employed,11598.0,849.0,143.0,180.0,733.0,1.0,0,4.5,0.068,Semiurban,Y
APP100930,Male,No,0,Graduate,No,Salaried,7876.0,0.0,259.0,84.0,469.0,1.0,1,9.5,0.366,Urban,Y
APP100931,Male,Yes,2,Graduate,No,Salaried,6006.0,2264.0,100.0,300.0,649.0,1.0,0,0.5,0.038,Semiurban,Y
APP100932,Male,Yes,1,Graduate,No,Salaried,7355.0,1695.0,90.0,240.0,568.0,1.0,1,1.1,0.046,Semiurban,Y
APP100933,Female,Yes,0,Not Graduate,No,Salaried,4999.0,1454.0,105.0,180.0,664.0,1.0,1,2.3,0.096,Semiurban,N
APP100934,Female,Yes,0,Graduate,No,Business Owner,6924.0,352.0,132.0,240.0,637.0,1.0,3,4.1,0.073,Rural,N
APP100935,Male,Yes,0,Graduate,No,Salaried,4789.0,6525.0,92.0,180.0,673.0,1.0,0,0.0,0.053,Semiurban,Y
APP100936,Female,Yes,2,Not Graduate,No,Salaried,4997.0,1043.0,107.0,12.0,614.0,1.0,1,6.5,1.358,Urban,N
APP100937,Male,Yes,1,Graduate,No,Self-Employed,8157.0,2342.0,284.0,180.0,714.0,1.0,0,8.8,0.129,Urban,Y
APP100938,Female,No,0,Graduate,No,Business Owner,3198.0,0.0,263.0,84.0,782.0,1.0,0,3.7,0.793,Semiurban,Y
APP100939,Male,No,3+,Graduate,No,Salaried,4810.0,0.0,46.0,300.0,764.0,1.0,0,12.3,0.038,Urban,Y
APP100940,Male,No,1,Graduate,No,Self-Employed,5486.0,0.0,60.0,240.0,617.0,1.0,0,1.8,0.041,Semiurban,Y
APP100941,Female,Yes,3+,Graduate,No,Self-Employed,6315.0,1540.0,213.0,180.0,572.0,0.0,0,2.3,0.151,Urban,Y
APP100942,Male,Yes,0,Graduate,No,Salaried,9205.0,1689.0,103.0,180.0,668.0,1.0,0,2.8,0.067,Urban,Y
APP100943,Male,No,0,Graduate,No,Salaried,6230.0,0.0,87.0,84.0,828.0,1.0,1,6.2,0.146,Urban,Y
APP100944,,Yes,3+,Graduate,No,Self-Employed,12786.0,6526.0,174.0,240.0,645.0,1.0,0,8.4,0.038,Semiurban,Y
APP100945,Male,Yes,3+,Graduate,No,Salaried,5754.0,3114.0,199.0,300.0,725.0,1.0,2,1.8,0.076,Urban,Y
APP100946,Female,Yes,3+,Graduate,No,Salaried,3285.0,2021.0,211.0,120.0,721.0,1.0,0,2.9,0.334,Semiurban,Y
APP100947,Female,No,2,Graduate,No,Salaried,4918.0,0.0,55.0,120.0,719.0,1.0,1,3.2,0.106,Urban,Y
APP100948,Female,Yes,0,Graduate,Yes,Salaried,8111.0,2928.0,203.0,360.0,765.0,1.0,0,5.1,0.054,Rural,Y
APP100949,Male,No,0,Graduate,Yes,Salaried,4990.0,0.0,180.0,300.0,531.0,1.0,1,2.0,0.124,Semiurban,Y
APP100950,Male,Yes,0,Graduate,No,Salaried,5696.0,938.0,127.0,36.0,563.0,1.0,1,0.1,0.666,Rural,Y
APP100951,,Yes,,Graduate,No,Business Owner,11559.0,591.0,230.0,84.0,654.0,1.0,0,,0.175, Rural ,Y
APP100952,male,Yes,0,Graduate,No,Self-Employed,13012.0,1285.0,222.0,360.0,761.0,1.0,4,6.8,0.035,Rural,Y
APP100953,Male,Yes,2,Graduate,Yes,Salaried,4244.0,1246.0,246.0,300.0,761.0,1.0,0,0.2,0.148,Rural,N
APP100954,Female,Yes,3+,Graduate,No,Salaried,6740.0,639.0,90.0,60.0,,1.0,2,0.6,0.219,Urban,Y
APP100955,Female,Yes,3+,Not Graduate,No,Unemployed,8036.0,1037.0,,180.0,740.0,1.0,2,16.4,0.054,Urban,Y
APP100956,Female,Yes,3+,Graduate,Yes,Self-Employed,10513.0,857.0,464.0,60.0,612.0,1.0,0,3.1,0.613,Semiurban,N
APP100957,Male,Yes,1,Graduate,No,Self-Employed,6204.0,3786.0,247.0,180.0,576.0,1.0,1,3.1,0.163,Semiurban,Y
APP100958,Male,No,0,Graduate,No,Salaried,8010.0,0.0,104.0,36.0,530.0,1.0,0,4.6,0.405,Semiurban,Y
APP100959,Male,Yes,3+,Graduate,No,Salaried,11270.0,2447.0,125.0,84.0,,0.0,0,0.2,0.099,Semiurban,N
APP100960,Male,Yes,0,Graduate,No,Salaried,7443.0,3048.0,200.0,36.0,619.0,1.0,0,3.0,0.66,Urban,N
APP100961,male,Yes,0,Graduate,No,Business Owner,2759.0,911.0,215.0,360.0,740.0,1.0,0,1.5,0.153,Urban,Y
APP100962,Male,Yes,3+,Graduate,No,Business Owner,6714.0,2475.0,54.0,60.0,701.0,1.0,0,4.0,0.094,Semiurban,Y
APP100963,male,Yes,,Not Graduate,Yes,Salaried,5330.0,1436.0,171.0,180.0,655.0,1.0,0,1.5,0.108,Semiurban,Y
APP100964,Female,No,0,Graduate,No,Self-Employed,5469.0,0.0,222.0,60.0,655.0,1.0,2,1.8,0.703,Rural,Y
APP100965,Male,Yes,,Not Graduate,No,Business Owner,5633.0,3461.0,107.0,60.0,612.0,1.0,0,15.6,0.253,Semiurban,Y
APP100966,Female,No,0,Graduate,No,Business Owner,3173.0,0.0,54.0,12.0,490.0,0.0,0,6.1,1.5,Urban,N
APP100967,Male,Yes,3+,Graduate,No,Salaried,12638.0,983.0,207.0,36.0,544.0,1.0,1,5.4,0.4,Urban,Y
APP100968,Male,Yes,1,Graduate,No,Salaried,10788.0,1707.0,70.0,180.0,721.0,1.0,0,0.7,0.029,Urban,N
APP100969,Male,No,0,Graduate,Yes,Unemployed,13447.0,0.0,271.0,180.0,638.0,1.0,1,0.4,0.112,Urban,N
APP100970,Male,Yes,,Graduate,No,Salaried,16113.0,1161.0,,84.0,532.0,0.0,0,0.5,0.069,Semiurban,Y
APP100971,Male,Yes,2,Graduate,No,Salaried,7897.0,1271.0,162.0,360.0,773.0,,1,2.9,0.051,Semiurban,N
APP100972,Male,Yes,3+,Graduate,No,Salaried,5973.0,2800.0,58.0,120.0,,0.0,1,,0.062,Rural,Y
APP100973,Female,No,0,Graduate,No,Salaried,8776.0,0.0,159.0,300.0,758.0,1.0,0,4.9,0.067, Semiurban ,Y
APP100974,Male,No,1,Graduate,No,Salaried,8929.0,0.0,143.0,180.0,688.0,1.0,3,3.7,0.104,Urban,N
APP100975,Female,Yes,0,Graduate,No,Salaried,5964.0,1169.0,124.0,84.0,676.0,1.0,0,0.4,0.234,Semiurban,Y
APP100976,Male,No,0,Graduate,Yes,Unemployed,5901.0,0.0,107.0,60.0,648.0,1.0,0,7.6,0.273,Urban,Y
APP100977,Male,,0,Not Graduate,No,Salaried,7102.0,1203.0,127.0,60.0,665.0,0.0,0,1.6,0.261,Urban,Y
APP100978,Male,Yes,0,Graduate,No,Unemployed,5737.0,3532.0,109.0,240.0,707.0,0.0,0,0.2,0.046,Semiurban,N
APP100979,Male,No,1,Not Graduate,No,Business Owner,8966.0,0.0,199.0,240.0,714.0,1.0,1,1.3,0.105,Semiurban,Y
APP100980,Female,Yes,0,Graduate,No,Business Owner,4536.0,1454.0,164.0,60.0,,1.0,1,4.3,0.492,Urban,N
APP100981,Female,Yes,0,Graduate,No,Self-Employed,9761.0,3651.0,154.0,360.0,355.0,1.0,0,9.5,0.035,Semiurban,Y
APP100982,Female,,0,Graduate,No,Business Owner,12080.0,0.0,160.0,360.0,754.0,1.0,1,1.6,0.039,Semiurban,Y
APP100983,Male,Yes,0,Graduate,No,Salaried,17314.0,3419.0,116.0,84.0,668.0,1.0,0,9.8,0.051,Urban,N
APP100984,Male,No,1,Graduate,No,Salaried,13107.0,0.0,176.0,120.0,528.0,0.0,1,5.7,0.121,Semiurban,N
APP100985,Female,Yes,0,Graduate,No,Business Owner,17198.0,1436.0,223.0,360.0,668.0,1.0,0,1.3,0.027,Urban,N
APP100986,Male,Yes,0,Graduate,No,Salaried,9023.0,4098.0,188.0,360.0,677.0,1.0,0,3.7,0.034,Semiurban,Y
APP100987,Male,Yes,3+,Graduate,No,Business Owner,4254.0,2884.0,220.0,120.0,509.0,1.0,0,7.7,0.3, Semiurban ,Y
APP100988,Male,No,0,Graduate,No,Salaried,7670.0,0.0,197.0,300.0,592.0,1.0,0,1.8,0.081,Semiurban,N
APP100989,Female,Yes,2,Graduate,Yes,Salaried,15538.0,1886.0,173.0,360.0,550.0,1.0,2,2.8,0.022,Semiurban,Y
APP100990,Female,Yes,1,Graduate,No,Self-Employed,12935.0,2297.0,77.0,360.0,562.0,1.0,0,4.5,0.02,Urban,N
APP100991,Female,No,1,Not Graduate,No,Self-Employed,6570.0,0.0,98.0,240.0,701.0,0.0,1,9.7,0.069,Urban,Y
APP100992,Female,No,1,Graduate,No,Salaried,3425.0,0.0,57.0,120.0,594.0,0.0,1,1.9,0.129,Semiurban,N
APP100993,Male,No,0,Graduate,No,Business Owner,8837.0,0.0,223.0,180.0,658.0,1.0,0,1.5,0.164,Urban,Y
APP100994,Female,Yes,2,Graduate,No,Salaried,4160.0,2081.0,78.0,240.0,716.0,1.0,0,2.9,0.059,Urban,Y
APP100995,Male,Yes,2,Graduate,No,Salaried,8738.0,1279.0,93.0,84.0,611.0,,1,2.1,0.127,Semiurban,Y
APP100996,Female,Yes,0,Not Graduate,No,Self-Employed,9159.0,1052.0,,240.0,720.0,1.0,1,0.9,0.053,Urban,Y
APP100997,Male,No,2,Graduate,No,Salaried,12667.0,0.0,120.0,180.0,772.0,1.0,1,3.9,0.043,Semiurban,Y
APP100998,Female,No,0,Graduate,No,Salaried,3547.0,0.0,131.0,180.0,726.0,1.0,0,3.0,0.197,Semiurban,N
APP100999,Male,No,3+,Graduate,No,Salaried,10557.0,0.0,226.0,300.0,704.0,1.0,0,,0.076,Rural,Y
APP101000,Male,Yes,2,Graduate,No,Salaried,7128.0,2338.0,171.0,360.0,727.0,1.0,0,2.5,0.044,Rural,Y
APP101001,Male,Yes,0,Graduate,No,Unemployed,14077.0,3560.0,191.0,120.0,686.0,1.0,0,4.1,0.097,Semiurban,N
APP101002,Male,Yes,2,Graduate,No,Salaried,10269.0,6171.0,89.0,300.0,726.0,1.0,1,4.0,0.021,Rural,Y
APP101003,Male,Yes,3+,Graduate,No,Self-Employed,7922.0,2461.0,193.0,180.0,544.0,1.0,1,6.0,0.086, Semiurban ,N
APP101004,Female,Yes,1,Graduate,No,Self-Employed,5265.0,3460.0,86.0,84.0,643.0,1.0,1,10.4,0.086,Semiurban,Y
APP101005,male,Yes,0,Not Graduate,No,Salaried,7411.0,3428.0,128.0,240.0,685.0,,1,0.9,0.05,Semiurban,N
APP101006,Female,No,2,Not Graduate,No,Unemployed,11612.0,0.0,105.0,240.0,643.0,1.0,0,6.9,0.051,Rural,Y
APP101007,male,No,1,Graduate,No,Salaried,7431.0,0.0,108.0,300.0,850.0,1.0,1,2.1,0.048,Semiurban,Y
APP101008,Female,No,0,Graduate,No,Salaried,7334.0,0.0,402.0,120.0,633.0,1.0,0,2.4,0.37,Rural,N
APP101009,Male,No,2,Graduate,No,Business Owner,7486.0,0.0,113.0,300.0,490.0,1.0,0,3.2,0.055,Semiurban,N
APP101010,Female,No,1,Graduate,No,Self-Employed,5977.0,0.0,51.0,84.0,655.0,1.0,1,7.1,0.107,Rural,Y
APP101011,Female,No,2,Graduate,No,Salaried,5053.0,0.0,219.0,180.0,725.0,1.0,0,4.4,0.262,Semiurban,Y
APP101012,Male,Yes,1,Graduate,No,Business Owner,5348.0,1284.0,134.0,240.0,571.0,0.0,0,3.9,0.112,Urban,Y
APP101013,Female,Yes,0,Graduate,No,Unemployed,7754.0,4045.0,187.0,180.0,647.0,1.0,1,18.3,0.072,Urban,Y
APP101014,Male,Yes,3+,Graduate,No,Salaried,10764.0,905.0,93.0,36.0,643.0,1.0,0,4.6,0.246,Semiurban,Y
APP101015,Male,Yes,1,Graduate,No,Self-Employed,8179.0,3173.0,131.0,120.0,645.0,1.0,0,4.0,0.096,Urban,N
APP101016,female,Yes,0,Graduate,No,Salaried,11708.0,4580.0,141.0,120.0,596.0,1.0,1,1.7,0.077,Urban,Y
APP101017,Female,No,0,Graduate,No,Salaried,13032.0,0.0,141.0,360.0,749.0,1.0,0,1.1,0.027,Urban,N
APP101018,Male,No,,Graduate,No,Salaried,15980.0,0.0,134.0,360.0,845.0,1.0,0,0.1,0.02,Semiurban,Y
APP101019,male,No,1,Not Graduate,No,Salaried,15356.0,0.0,211.0,120.0,574.0,1.0,2,0.1,0.143,Urban,N
APP101020,Female,No,0,Graduate,No,Self-Employed,4356.0,0.0,228.0,300.0,532.0,1.0,0,2.5,0.222,Semiurban,Y
APP101021,Female,No,,Graduate,No,Salaried,9431.0,0.0,92.0,180.0,611.0,1.0,2,1.8,0.07,Semiurban,Y
APP101022,Female,Yes,3+,Not Graduate,Yes,Salaried,6363.0,1134.0,221.0,120.0,777.0,1.0,0,3.7,0.219,Semiurban,N
APP101023,Male,No,2,Graduate,No,Salaried,5441.0,0.0,96.0,300.0,627.0,1.0,1,8.2,0.058,Semiurban,Y
APP101024,Female,No,0,Not Graduate,No,Salaried,6915.0,0.0,181.0,360.0,683.0,1.0,1,1.9,0.086,Urban,Y
APP101025,Male,No,1,Not Graduate,No,Salaried,13636.0,0.0,49.0,120.0,568.0,0.0,2,10.1,0.029,Rural,Y
APP101026,female,Yes,0,Not Graduate,No,Salaried,11636.0,1371.0,213.0,60.0,811.0,1.0,1,0.8,0.245,Rural,Y
APP101027,Male,Yes,2,Not Graduate,No,Salaried,7787.0,544.0,172.0,360.0,623.0,1.0,1,2.1,0.061,Urban,N
APP101028,Female,No,0,Graduate,No,Salaried,10057.0,0.0,100.0,240.0,672.0,1.0,1,0.2,0.034,Urban,Y
APP101029,Male,Yes,3+,Graduate,No,Salaried,8913.0,1006.0,147.0,84.0,578.0,1.0,1,,0.128,Semiurban,Y
APP101030,Male,Yes,0,Not Graduate,No,Salaried,6921.0,784.0,134.0,12.0,570.0,1.0,1,7.2,1.5, Rural ,N
APP101031,Female,Yes,0,Not Graduate,No,Salaried,5724.0,2426.0,155.0,240.0,650.0,1.0,1,11.2,0.076,Rural,Y
APP101032,Male,Yes,3+,Graduate,Yes,Self-Employed,7408.0,1109.0,157.0,240.0,659.0,1.0,1,0.1,0.086, Rural ,Y
APP101033,Female,Yes,0,Graduate,No,Self-Employed,10330.0,3241.0,135.0,84.0,728.0,1.0,0,2.1,0.114,Rural,Y
APP101034,Male,No,2,Graduate,No,Salaried,14313.0,0.0,290.0,240.0,498.0,1.0,0,2.6,0.087,Semiurban,N
APP101035,Female,No,3+,Not Graduate,Yes,Salaried,9473.0,0.0,113.0,60.0,564.0,1.0,0,5.4,0.201,Urban,N
APP101036,male,No,0,Graduate,No,Salaried,6134.0,0.0,179.0,120.0,588.0,0.0,0,1.3,0.189, Urban ,N
APP101037,Male,Yes,0,Graduate,,Salaried,5165.0,2578.0,167.0,120.0,661.0,1.0,0,3.8,0.164,Urban,N
APP101038,Male,Yes,1,Graduate,,Salaried,8785.0,3359.0,119.0,360.0,548.0,,1,3.8,0.03,Urban,N
APP101039,Male,Yes,2,Graduate,No,Unemployed,3585.0,1214.0,272.0,84.0,641.0,1.0,0,1.2,0.708, Urban ,N
APP101040,Male,Yes,3+,Not Graduate,No,Salaried,19939.0,3443.0,88.0,84.0,,1.0,0,7.2,0.045,Semiurban,N
APP101041,Female,Yes,0,Graduate,No,Salaried,9398.0,2554.0,197.0,300.0,638.0,1.0,0,1.3,0.038,Rural,N
APP101042,Female,No,1,Graduate,No,Business Owner,12622.0,0.0,179.0,12.0,580.0,1.0,1,2.3,1.273,Urban,N
APP101043,Female,No,0,Graduate,No,Business Owner,11331.0,0.0,171.0,240.0,559.0,1.0,2,0.3,0.059,Rural,N
APP101044,Male,Yes,1,Not Graduate,No,Salaried,9331.0,2880.0,146.0,36.0,676.0,1.0,1,4.1,0.302,Rural,N
APP101045,Male,Yes,2,Graduate,No,Salaried,9089.0,1049.0,220.0,36.0,750.0,0.0,1,3.7,0.528,Urban,Y
APP101046,Male,Yes,2,Graduate,No,Salaried,10565.0,1532.0,75.0,180.0,723.0,1.0,2,7.4,0.035,Urban,Y
APP101047,Female,Yes,0,Graduate,No,Business Owner,6677.0,4642.0,98.0,360.0,750.0,1.0,1,0.3,0.024,Semiurban,N
APP101048,Female,Yes,0,Not Graduate,No,Salaried,7842.0,968.0,174.0,60.0,761.0,0.0,1,2.7,0.309,Rural,Y
APP101049,Male,Yes,0,Graduate,No,Salaried,10819.0,968.0,102.0,120.0,636.0,1.0,0,0.2,0.087,Semiurban,N
APP101050,Female,Yes,0,Graduate,No,Salaried,4351.0,3224.0,92.0,240.0,818.0,0.0,1,5.6,0.051,Urban,Y
APP101051,Male,Yes,0,Graduate,No,Salaried,7735.0,1493.0,255.0,,718.0,1.0,1,1.5,0.06,Semiurban,Y
APP101052,Male,No,2,Not Graduate,No,Self-Employed,7364.0,0.0,262.0,180.0,565.0,1.0,0,4.1,0.179,Rural,N
APP101053,Male,Yes,0,Graduate,No,Salaried,3509.0,2923.0,180.0,180.0,590.0,1.0,0,1.8,0.16,Urban,Y
APP101054,Male,Yes,0,Graduate,Yes,Salaried,9714.0,1583.0,103.0,120.0,664.0,1.0,0,6.6,0.084,Semiurban,Y
APP101055,Female,Yes,1,Not Graduate,No,Salaried,8447.0,2561.0,115.0,120.0,729.0,1.0,0,2.9,0.074,Semiurban,Y
APP101056,Female,Yes,0,Not Graduate,No,Self-Employed,7729.0,1221.0,159.0,60.0,629.0,1.0,2,4.4,0.252,Urban,Y
APP101057,Male,Yes,0,Graduate,No,Salaried,11684.0,5603.0,130.0,60.0,,1.0,1,5.3,0.135,Rural,Y
APP101058,Male,No,3+,Graduate,No,Business Owner,10890.0,0.0,200.0,240.0,721.0,1.0,0,3.6,0.077,Urban,Y
APP101059,Female,No,0,Graduate,Yes,Salaried,11243.0,0.0,82.0,180.0,,1.0,0,0.6,0.043,Rural,Y
APP101060,Female,Yes,0,Graduate,No,Salaried,7404.0,1362.0,83.0,300.0,677.0,1.0,1,2.8,0.028, Semiurban ,Y
APP101061,Female,Yes,1,Graduate,No,Salaried,6600.0,1029.0,135.0,240.0,654.0,1.0,0,1.3,0.083,Urban,N
APP101062,Male,Yes,0,Graduate,No,Salaried,8368.0,1133.0,263.0,12.0,529.0,1.0,0,4.5,1.5,Semiurban,N
APP101063,Female,Yes,0,Graduate,No,Salaried,9296.0,1283.0,177.0,180.0,810.0,1.0,1,10.9,0.102,Urban,Y
APP101064,Male,Yes,0,Graduate,No,Salaried,10225.0,668.0,153.0,180.0,652.0,1.0,1,1.0,0.073,Urban,Y
APP101065,Female,No,0,Not Graduate,No,Salaried,5437.0,0.0,152.0,60.0,543.0,1.0,0,1.9,0.432,Urban,N
APP101066,Male,Yes,2,Graduate,Yes,Salaried,9046.0,1779.0,257.0,360.0,654.0,1.0,0,6.2,0.064,Rural,Y
APP101067,Female,Yes,0,Not Graduate,No,Business Owner,12255.0,2595.0,323.0,300.0,494.0,1.0,1,0.8,0.053,Rural,Y
APP101068,Male,Yes,,Graduate,No,Salaried,5708.0,1167.0,81.0,360.0,,1.0,0,2.7,0.031,Urban,Y
APP101069,Male,Yes,0,Graduate,No,Business Owner,3448.0,1104.0,161.0,180.0,727.0,0.0,0,1.0,0.222,Semiurban,Y
APP101070,Female,No,3+,Graduate,No,Business Owner,2868.0,0.0,169.0,300.0,850.0,1.0,0,5.0,0.171,Rural,Y
APP101071,Female,Yes,0,Graduate,Yes,Self-Employed,6571.0,1692.0,115.0,60.0,659.0,1.0,0,2.7,0.294,Semiurban,Y
APP101072,Male,Yes,2,Graduate,No,Salaried,5056.0,2466.0,96.0,360.0,591.0,1.0,0,1.3,0.029,Urban,Y
APP101073,Female,Yes,0,Graduate,No,Salaried,9545.0,522.0,54.0,360.0,669.0,1.0,0,,0.02,Urban,Y
APP101074,Female,No,3+,Graduate,Yes,Business Owner,8901.0,0.0,147.0,12.0,780.0,1.0,1,5.6,1.229,Semiurban,N
APP101075,Male,Yes,0,Graduate,No,Salaried,3727.0,1876.0,314.0,240.0,695.0,1.0,0,13.4,0.253,Urban,Y
APP101076,Male,Yes,0,Graduate,No,Salaried,12016.0,335.0,221.0,36.0,725.0,1.0,0,21.7,0.469,Semiurban,Y
APP101077,Male,Yes,0,Graduate,Yes,Salaried,5900.0,1601.0,148.0,240.0,,0.0,1,5.5,0.067,Semiurban,Y
APP101078,Female,Yes,0,Graduate,No,Salaried,5311.0,3114.0,175.0,360.0,696.0,1.0,1,2.7,0.062,Semiurban,N
APP101079,Male,No,2,Graduate,No,Salaried,8716.0,0.0,145.0,60.0,524.0,1.0,0,2.8,0.287,Urban,N
APP101080,Male,Yes,1,Graduate,No,Salaried,6377.0,1718.0,145.0,180.0,519.0,0.0,1,0.1,0.088,Semiurban,N
APP101081,Female,Yes,1,Graduate,No,Self-Employed,8401.0,1199.0,221.0,36.0,508.0,1.0,0,2.8,0.803,Semiurban,Y
APP101082,Female,Yes,0,Graduate,No,Salaried,7264.0,517.0,150.0,240.0,542.0,1.0,2,2.3,0.089,Semiurban,N
APP101083,Female,Yes,1,Not Graduate,No,Salaried,12599.0,1954.0,80.0,60.0,553.0,,2,1.5,0.099,Urban,N
APP101084,Female,Yes,0,Graduate,No,Unemployed,8478.0,3569.0,89.0,360.0,817.0,0.0,1,1.2,0.02,Semiurban,Y
APP101085,Female,No,3+,Graduate,No,Salaried,6925.0,0.0,117.0,120.0,586.0,1.0,1,0.9,0.119,Urban,Y
APP101086,female,Yes,1,Graduate,No,Salaried,7625.0,939.0,171.0,60.0,,1.0,1,3.9,0.404,Urban,Y
APP101087,Female,Yes,1,Graduate,No,Salaried,11476.0,2073.0,92.0,360.0,628.0,1.0,0,3.8,0.02,Semiurban,N
APP101088,Male,Yes,2,Graduate,No,Salaried,5460.0,2148.0,55.0,240.0,667.0,1.0,0,1.2,0.032,Semiurban,Y
APP101089,Male,No,1,Graduate,No,Salaried,9758.0,0.0,122.0,180.0,656.0,1.0,0,8.5,0.079,Urban,Y
APP101090,Male,Yes,1,Graduate,No,Salaried,7798.0,3607.0,185.0,300.0,537.0,1.0,2,3.2,0.042,Semiurban,Y
APP101091,Female,Yes,0,Not Graduate,No,Business Owner,7898.0,2204.0,230.0,360.0,704.0,1.0,1,6.3,0.061,Semiurban,Y
APP101092,male,Yes,1,Graduate,No,Business Owner,5067.0,746.0,97.0,300.0,589.0,1.0,1,0.1,0.047,Semiurban,Y
APP101093,Male,Yes,0,Graduate,No,Salaried,6588.0,1740.0,134.0,120.0,586.0,1.0,1,3.5,0.141,Semiurban,Y
APP101094,Female,No,0,Not Graduate,No,Self-Employed,6077.0,0.0,83.0,120.0,622.0,1.0,2,0.9,0.099,Rural,N
APP101095,Male,Yes,2,Graduate,Yes,Salaried,7781.0,819.0,111.0,180.0,723.0,,2,1.6,0.062,Semiurban,N
APP101096,Male,Yes,0,Graduate,No,Business Owner,4421.0,1879.0,,180.0,594.0,1.0,1,1.2,0.042,Urban,Y
APP101097,female,Yes,1,Graduate,No,Salaried,3343.0,1976.0,73.0,120.0,658.0,1.0,0,9.0,0.113,Rural,Y
APP101098,female,Yes,0,Graduate,No,Self-Employed,6360.0,2207.0,72.0,60.0,686.0,1.0,1,2.1,0.104,Urban,Y
APP101099,male,Yes,0,Not Graduate,,Salaried,11573.0,2958.0,236.0,120.0,673.0,1.0,2,0.8,0.165, Semiurban ,N
APP101100,Male,Yes,2,Graduate,Yes,Salaried,9399.0,1305.0,92.0,300.0,668.0,1.0,2,2.3,0.028,Rural,N
APP101101,Male,Yes,0,Graduate,No,Business Owner,7464.0,5131.0,203.0,84.0,524.0,0.0,1,1.1,0.215,Urban,N
APP101102,Female,,1,Graduate,No,Salaried,5201.0,0.0,73.0,120.0,661.0,1.0,0,0.6,0.115,Urban,Y
