Applicant_ID,Gender,Married,Education,Employment_Status,Property_Area,ApplicantIncome,CoapplicantIncome,Total_Income,Income_Bracket,LoanAmount_INR,Loan_Amount_Term,EMI,Balance_Income,Credit_Score,Credit_Score_Band,Credit_History,Debt_To_Income_Ratio,Existing_Loans_Count,Years_At_Current_Job,Risk_Category,Loan_Status,Predicted_Loan_Status,Max_Eligible_Amount_INR,Approved_Amount_INR,Final_Decision,Decision_Reason
APP100542,Female,Yes,Graduate,Salaried,Rural,4096.0,2527.0,6623.0,6K-10K,45000,360,394.91,6228.09,731,Good,1,0.02,0,0.6,Low Risk,Approved,Approved,339600,45000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP100543,Female,Yes,Graduate,Salaried,Semiurban,7859.0,2440.0,10299.0,10K-20K,417000,120,5510.69,4788.31,803,Excellent,1,0.394,1,1.4,Medium Risk,Rejected,Rejected,389700,0,Rejected,"Requested amount (₹4,17,000) exceeds the maximum eligible amount (₹3,89,700) based on income and repayment capacity"
APP100544,Male,Yes,Not Graduate,Salaried,Semiurban,7876.0,2440.0,10316.0,10K-20K,102000,180,1096.1,9219.9,597,Fair,1,0.049,0,0.7,Medium Risk,Rejected,Approved,336000,102000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP100545,Male,Yes,Graduate,Self-Employed,Semiurban,7603.0,853.0,8456.0,6K-10K,129000,36,4162.47,4293.53,691,Good,1,0.433,0,1.8,Medium Risk,Approved,Approved,117900,117900,Partially Approved,"Approved for a reduced amount due to income-based affordability limits (requested ₹1,29,000, max eligible ₹1,17,900)"
APP100546,Male,No,Graduate,Salaried,Semiurban,6754.0,0.0,6754.0,6K-10K,46000,60,977.36,5776.64,666,Fair,1,0.09,1,2.6,Medium Risk,Rejected,Approved,95400,46000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP100547,Male,Yes,Graduate,Self-Employed,Semiurban,6313.0,1608.0,7921.0,6K-10K,120000,360,1053.09,6867.91,525,Poor,1,0.04,0,3.4,High Risk,Approved,Approved,180500,120000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP100548,Female,No,Graduate,Salaried,Rural,7301.0,0.0,7301.0,6K-10K,203000,120,2682.66,4618.34,737,Good,1,0.28,0,0.3,Low Risk,Rejected,Approved,248600,203000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP100549,Male,Yes,Graduate,Self-Employed,Semiurban,5297.0,1994.0,7291.0,6K-10K,194000,120,2563.72,4727.28,791,Very Good,1,0.18,3,0.8,Low Risk,Approved,Approved,193100,193100,Partially Approved,"Approved for a reduced amount due to income-based affordability limits (requested ₹1,94,000, max eligible ₹1,93,100)"
APP100550,Male,Yes,Graduate,Salaried,Semiurban,12487.0,1801.0,14288.0,10K-20K,144000,84,2390.57,11897.43,724,Good,1,0.091,0,0.9,Low Risk,Approved,Approved,387300,144000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP100551,Male,Yes,Graduate,Salaried,Semiurban,8556.0,3558.0,12114.0,10K-20K,210000,360,1842.9,10271.1,593,Fair,1,0.048,3,14.7,Medium Risk,Approved,Approved,276100,210000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP100552,Male,Yes,Graduate,Self-Employed,Rural,8183.0,3270.0,11453.0,10K-20K,104000,240,1003.62,10449.38,528,Poor,1,0.041,2,4.4,High Risk,Approved,Approved,118700,104000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP100553,Female,Yes,Graduate,Salaried,Semiurban,2994.0,8777.0,11771.0,10K-20K,268000,180,2879.94,8891.06,708,Good,1,0.117,0,7.5,Low Risk,Approved,Approved,492900,268000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP100554,Male,No,Graduate,Salaried,Rural,11125.0,0.0,11125.0,10K-20K,512000,360,4493.17,6631.83,553,Poor,1,0.122,1,3.7,High Risk,Approved,Rejected,190200,0,Rejected,"Low credit score (553), below the minimum threshold of 580; Requested amount (₹5,12,000) exceeds the maximum eligible amount (₹1,90,200) based on income and repayment capacity"
APP100555,Male,No,Graduate,Salaried,Semiurban,5029.0,0.0,5029.0,3K-6K,246000,180,2643.53,2385.47,562,Poor,1,0.302,1,2.2,High Risk,Rejected,Rejected,70200,0,Rejected,"Low credit score (562), below the minimum threshold of 580; Requested amount (₹2,46,000) exceeds the maximum eligible amount (₹70,200) based on income and repayment capacity"
APP100556,Male,Yes,Not Graduate,Self-Employed,Urban,5925.0,1917.0,7842.0,6K-10K,131000,360,1149.62,6692.38,669,Fair,1,0.055,0,0.9,Medium Risk,Approved,Approved,312800,131000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP100557,Male,Yes,Graduate,Self-Employed,Semiurban,5734.0,4270.0,10004.0,10K-20K,92000,60,1954.73,8049.27,716,Good,1,0.165,0,4.4,Low Risk,Approved,Approved,211900,92000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP100558,Female,No,Graduate,Salaried,Urban,8342.0,0.0,8342.0,6K-10K,71000,120,938.27,7403.73,620,Fair,0,0.081,0,10.9,High Risk,Approved,Approved,110500,71000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP100559,Male,Yes,Not Graduate,Salaried,Urban,4958.0,1523.0,6481.0,6K-10K,140000,180,1504.45,4976.55,631,Fair,1,0.119,2,0.6,Medium Risk,Rejected,Rejected,150800,0,Rejected,"Overall risk profile is below the approval threshold based on combined credit, income, and repayment factors"
APP100560,Male,No,Graduate,Salaried,Urban,9823.0,0.0,9823.0,6K-10K,71000,60,1508.54,8314.46,640,Fair,1,0.109,1,16.0,Medium Risk,Approved,Approved,138700,71000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP100561,Male,Yes,Not Graduate,Salaried,Semiurban,8243.0,767.0,9010.0,6K-10K,161000,240,1553.68,7456.32,650,Fair,1,0.058,1,13.4,Medium Risk,Approved,Approved,280100,161000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP100562,Female,Yes,Graduate,Salaried,Semiurban,5600.0,3106.0,8706.0,6K-10K,133000,240,1283.48,7422.52,616,Fair,1,0.051,0,3.3,Medium Risk,Approved,Approved,315800,133000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP100563,Female,Yes,Not Graduate,Salaried,Semiurban,4270.0,2085.0,6355.0,6K-10K,91000,84,1510.71,4844.29,504,Poor,0,0.167,2,3.9,High Risk,Rejected,Rejected,38300,0,Rejected,"No established credit history; Low credit score (504), below the minimum threshold of 580; Requested amount (₹91,000) exceeds the maximum eligible amount (₹38,300) based on income and repayment capacity"
APP100564,Female,No,Graduate,Salaried,Semiurban,8150.0,0.0,8150.0,6K-10K,149000,120,1969.05,6180.95,716,Good,1,0.182,0,0.2,Low Risk,Approved,Approved,277500,149000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP100565,Female,Yes,Not Graduate,Salaried,Urban,3722.0,3703.0,7425.0,6K-10K,157000,360,1377.79,6047.21,850,Excellent,1,0.05,0,1.7,Low Risk,Approved,Approved,465300,157000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP100566,Female,No,Graduate,Salaried,Rural,5416.0,0.0,5416.0,3K-6K,183000,180,1966.53,3449.47,655,Fair,1,0.274,2,1.1,Medium Risk,Rejected,Rejected,126000,0,Rejected,"Requested amount (₹1,83,000) exceeds the maximum eligible amount (₹1,26,000) based on income and repayment capacity"
APP100567,Male,Yes,Graduate,Salaried,Rural,6896.0,1675.0,8571.0,6K-10K,137000,240,1322.08,7248.92,757,Very Good,1,0.065,0,10.3,Low Risk,Rejected,Approved,444100,137000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP100568,Male,Yes,Graduate,Salaried,Semiurban,6699.0,1941.0,8640.0,6K-10K,175000,300,1590.23,7049.77,626,Fair,1,0.057,1,9.2,Medium Risk,Rejected,Approved,285200,175000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP100569,Male,No,Graduate,Salaried,Urban,5661.0,0.0,5661.0,3K-6K,257000,84,4266.5,1394.5,529,Poor,1,0.496,0,0.9,High Risk,Rejected,Rejected,68200,0,Rejected,"Low credit score (529), below the minimum threshold of 580; High debt-to-income ratio (50%); Requested amount (₹2,57,000) exceeds the maximum eligible amount (₹68,200) based on income and repayment capacity"
APP100570,Male,Yes,Graduate,Business Owner,Rural,9580.0,1628.0,11208.0,10K-20K,75000,240,723.77,10484.23,850,Excellent,1,0.028,1,0.5,Low Risk,Approved,Approved,580700,75000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP100571,Female,Yes,Not Graduate,Salaried,Rural,5154.0,468.0,5622.0,3K-6K,73000,360,640.63,4981.37,574,Poor,1,0.043,1,5.1,High Risk,Rejected,Approved,96100,73000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP100572,Male,Yes,Graduate,Salaried,Urban,5632.0,3121.0,8753.0,6K-10K,206000,360,1807.8,6945.2,735,Good,1,0.067,2,1.2,Low Risk,Rejected,Approved,349100,206000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP100573,Female,No,Graduate,Business Owner,Urban,7545.0,0.0,7545.0,6K-10K,102000,36,3291.25,4253.75,669,Fair,1,0.306,0,0.6,Medium Risk,Approved,Approved,81800,81800,Partially Approved,"Approved for a reduced amount due to income-based affordability limits (requested ₹1,02,000, max eligible ₹81,800)"
APP100574,Female,Yes,Graduate,Salaried,Urban,7554.0,2151.0,9705.0,6K-10K,261000,84,4332.91,5372.09,650,Fair,1,0.405,0,1.7,Medium Risk,Rejected,Approved,204600,204600,Partially Approved,"Approved for a reduced amount due to income-based affordability limits (requested ₹2,61,000, max eligible ₹2,04,600)"
APP100575,Male,Yes,Graduate,Salaried,Semiurban,4521.0,936.0,5457.0,3K-6K,228000,12,20044.82,-14587.82,644,Fair,1,1.5,0,2.6,High Risk,Rejected,Rejected,21700,0,Rejected,"High debt-to-income ratio (150%); Estimated loan installment exceeds the applicant's disposable income; Requested amount (₹2,28,000) exceeds the maximum eligible amount (₹21,700) based on income and repayment capacity"
APP100576,Female,No,Not Graduate,Self-Employed,Semiurban,7404.0,0.0,7404.0,6K-10K,139000,120,1836.9,5567.1,545,Poor,1,0.262,0,1.6,High Risk,Approved,Approved,112100,112100,Partially Approved,"Approved for a reduced amount due to income-based affordability limits (requested ₹1,39,000, max eligible ₹1,12,100)"
APP100577,Female,No,Graduate,Self-Employed,Urban,5878.0,0.0,5878.0,3K-6K,58000,120,766.47,5111.53,590,Fair,1,0.088,0,0.1,Medium Risk,Approved,Approved,155700,58000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP100578,Female,No,Graduate,Unemployed,Urban,5737.0,0.0,5737.0,3K-6K,134000,180,1439.97,4297.03,850,Excellent,0,0.149,1,2.6,High Risk,Rejected,Rejected,120100,0,Rejected,"No established credit history; Applicant is currently unemployed; Requested amount (₹1,34,000) exceeds the maximum eligible amount (₹1,20,100) based on income and repayment capacity"
APP100579,Male,No,Graduate,Business Owner,Semiurban,8059.0,0.0,8059.0,6K-10K,176000,84,2921.81,5137.19,679,Good,1,0.298,1,3.3,Low Risk,Rejected,Approved,194200,176000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP100580,Male,No,Graduate,Self-Employed,Semiurban,4932.0,0.0,4932.0,3K-6K,139000,240,1341.38,3590.62,846,Excellent,1,0.05,0,2.1,Low Risk,Approved,Approved,281100,139000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP100581,Male,Yes,Graduate,Salaried,Semiurban,6550.0,2949.0,9499.0,6K-10K,130000,360,1140.84,8358.16,617,Fair,1,0.047,0,2.2,Medium Risk,Rejected,Approved,378800,130000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP100582,Male,Yes,Graduate,Salaried,Urban,7044.0,6548.0,13592.0,10K-20K,165000,60,3505.76,10086.24,714,Good,1,0.17,1,2.7,Low Risk,Approved,Approved,255900,165000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP100583,Male,No,Graduate,Salaried,Semiurban,8108.0,0.0,8108.0,6K-10K,95000,84,1577.11,6530.89,534,Poor,1,0.153,0,9.1,High Risk,Approved,Approved,97700,95000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP100584,Female,No,Not Graduate,Salaried,Rural,5508.0,0.0,5508.0,3K-6K,80000,60,1699.76,3808.24,653,Fair,0,0.259,1,3.5,High Risk,Approved,Rejected,32400,0,Rejected,"No established credit history; Requested amount (₹80,000) exceeds the maximum eligible amount (₹32,400) based on income and repayment capacity"
APP100585,Female,No,Graduate,Business Owner,Urban,8775.0,0.0,8775.0,6K-10K,116000,360,1017.98,7757.02,850,Excellent,1,0.04,0,1.4,Low Risk,Approved,Approved,550000,116000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP100586,Male,Yes,Graduate,Salaried,Semiurban,9723.0,2937.0,12660.0,10K-20K,272000,180,2922.93,9737.07,579,Poor,1,0.115,0,2.2,High Risk,Approved,Approved,235600,235600,Partially Approved,"Approved for a reduced amount due to income-based affordability limits (requested ₹2,72,000, max eligible ₹2,35,600)"
APP100587,Male,Yes,Graduate,Business Owner,Urban,9634.0,2183.0,11817.0,10K-20K,182000,120,2405.14,9411.86,588,Fair,1,0.151,0,3.2,Medium Risk,Approved,Approved,313000,182000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP100588,Male,Yes,Graduate,Salaried,Urban,4426.0,1411.0,5837.0,3K-6K,154000,120,2035.12,3801.88,724,Good,1,0.221,1,1.3,Low Risk,Rejected,Approved,176700,154000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP100589,Male,Yes,Not Graduate,Salaried,Rural,9529.0,3316.0,12845.0,10K-20K,221000,180,2374.88,10470.12,660,Fair,1,0.069,0,0.4,Medium Risk,Rejected,Approved,418400,221000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP100590,Female,Yes,Graduate,Business Owner,Rural,9692.0,1519.0,11211.0,10K-20K,136000,300,1235.83,9975.17,821,Excellent,0,0.034,1,1.7,High Risk,Rejected,Approved,277600,136000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP100591,Male,No,Graduate,Salaried,Urban,13556.0,0.0,13556.0,10K-20K,107000,120,1414.01,12141.99,628,Fair,1,0.083,0,4.0,Medium Risk,Approved,Approved,359000,107000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP100592,Male,Yes,Graduate,Salaried,Urban,4629.0,3176.0,7805.0,6K-10K,83000,84,1377.9,6427.1,656,Fair,1,0.094,1,9.6,Medium Risk,Approved,Approved,141000,83000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP100593,Female,Yes,Graduate,Salaried,Urban,11859.0,1082.0,12941.0,10K-20K,124000,360,1088.19,11852.81,679,Good,0,0.033,0,0.1,High Risk,Rejected,Rejected,331800,0,Rejected,No established credit history
APP100594,Male,Yes,Graduate,Salaried,Semiurban,3692.0,3089.0,6781.0,6K-10K,199000,300,1808.31,4972.69,553,Poor,1,0.091,0,2.7,High Risk,Rejected,Approved,149200,149200,Partially Approved,"Approved for a reduced amount due to income-based affordability limits (requested ₹1,99,000, max eligible ₹1,49,200)"
APP100595,Male,Yes,Graduate,Salaried,Urban,9827.0,2029.0,11856.0,10K-20K,139000,12,12220.31,-364.31,533,Poor,1,0.277,0,0.6,High Risk,Approved,Rejected,27000,0,Rejected,"Low credit score (533), below the minimum threshold of 580; Estimated loan installment exceeds the applicant's disposable income; Requested amount (₹1,39,000) exceeds the maximum eligible amount (₹27,000) based on income and repayment capacity"
APP100596,Female,No,Graduate,Self-Employed,Semiurban,10596.0,0.0,10596.0,10K-20K,108000,180,1160.57,9435.43,525,Poor,1,0.053,0,6.3,High Risk,Approved,Approved,197200,108000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP100597,Female,Yes,Graduate,Business Owner,Urban,9660.0,988.0,10648.0,10K-20K,128000,36,4130.2,6517.8,352,Poor,1,0.289,1,1.0,High Risk,Approved,Rejected,49500,0,Rejected,"Low credit score (352), below the minimum threshold of 580; Requested amount (₹1,28,000) exceeds the maximum eligible amount (₹49,500) based on income and repayment capacity"
APP100598,Female,Yes,Graduate,Self-Employed,Semiurban,4052.0,2182.0,6234.0,6K-10K,107000,180,1149.83,5084.17,642,Fair,1,0.089,1,12.0,Medium Risk,Approved,Approved,174000,107000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP100599,Male,Yes,Graduate,Business Owner,Rural,11543.0,1446.0,12989.0,10K-20K,49000,360,430.01,12558.99,533,Poor,1,0.02,0,1.5,High Risk,Approved,Approved,296000,49000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP100600,Male,Yes,Graduate,Business Owner,Urban,17205.0,4693.0,21898.0,20K+,225000,12,19781.07,2116.93,601,Fair,1,0.909,1,5.4,High Risk,Rejected,Rejected,74700,0,Rejected,"High debt-to-income ratio (91%); Requested amount (₹2,25,000) exceeds the maximum eligible amount (₹74,700) based on income and repayment capacity"
APP100601,Female,Yes,Graduate,Salaried,Semiurban,4847.0,753.0,5600.0,3K-6K,177000,120,2339.07,3260.93,742,Very Good,1,0.314,0,17.8,Medium Risk,Approved,Approved,211900,177000,Approved,"Meets credit history, credit score, and income-based affordability requirements"
APP100602,Female,No,Graduate,Self-Employed,Rural,6390.0,0.0,6390.0,6K-10K,111000,180,1192.81,5197.19,565,Poor,0,0.105,2,11.9,High Risk,Approved,Rejected,59500,0,Rejected,"No established credit history; Low credit score (565), below the minimum threshold of 580; Requested amount (₹1,11,000) exceeds the maximum eligible amount (₹59,500) based on income and repayment capacity"
APP100603,Female,No,Graduate,Self-Employed,Urban,5458.0,0.0,5458.0,3K-6K,216000,84,3585.86,1872.14,712,Good,1,0.499,1,2.6,High Risk,Rejected,Rejected,131500,0,Rejected,"High debt-to-income ratio (50%); Requested amount (₹2,16,000) exceeds the maximum eligible amount (₹1,31,500) based on income and repayment capacity"
